stop_id;stop_code;stop_name;stop_lat;stop_lon;location_type;parent_station;wheelchair_boarding
22638;SPCHA2;Le Paulu - Chapelle;49.5154000135;0.9197296525;0;SPCHA;
SPIER;;Saint-Pierre;49.4543152454;1.1275195138;1;;
11552;SPIER0;Saint-Pierre;49.4547184477;1.127861398;0;SPIER;1
11553;SPIER1;Saint-Pierre;49.4539120431;1.1271776296;0;SPIER;1
22423;SPMAI;Les Mailles;49.504692575;0.9398354192;0;;
22477;SPMES;Chemin de la Messe;49.5002606691;0.9295285313;0;;
SPORT;;Salle des Sports;49.4969679846;1.1505234521;1;;
11554;SPORT0;Salle des Sports;49.496876071;1.1503118071;0;SPORT;
11555;SPORT1;Salle des Sports;49.4970598982;1.1507350971;0;SPORT;
SPPON;;Le Pont des Vieux;49.50870725135;0.9094370974;1;;
22411;SPPON1;Le Pont des Vieux;49.5087848101;0.9095384024;0;SPPON;
23232;SPPON2;Le Pont des Vieux;49.5086296926;0.9093357924;0;SPPON;
SPPRE;;École Jacques Prévert;49.50111222955;0.9332225234;1;;
23089;SPPRE1;École Jacques Prévert;49.5011575342;0.933255765;0;SPPRE;
22424;SPPRE2;École Jacques Prévert;49.5010669249;0.9331892818;0;SPPRE;
22639;SPRUE;Rue d'Hectot;49.5035699591;0.9228989559;0;;
22422;SPSAL;Salle des Fêtes;49.502473782;0.9297987203;0;;
SPSAU;;Saulniers;49.2815777918;1.0389593824;1;;
32676;SPSAU1;Saulniers;49.2816662106;1.0388266718;0;SPSAU;
32677;SPSAU2;Saulniers;49.281489373;1.039092093;0;SPSAU;
SPTAB;;Tabouelle;49.274597148;1.03614190705;1;;
32646;SPTAB1;Tabouelle;49.274379818;1.0364014603;0;SPTAB;
32647;SPTAB2;Tabouelle;49.274814478;1.0358823538;0;SPTAB;
22420;SPUSI;Le Paulu - Usine Oxford;49.5183903725;0.9226962584;0;;
SPVIL;;La Villette;49.2833343475;1.0377063469;1;;
32696;SPVIL1;La Villette;49.2832987875;1.0377415832;0;SPVIL;
32662;SPVIL2;La Villette;49.2833699075;1.0376711106;0;SPVIL;
SREMY;;Mont Saint Rémy;49.39313134665;1.12583106355;1;;
22454;SREMY0;Mont Saint Rémy;49.3932383005;1.125745953;0;SREMY;
22466;SREMY1;Mont Saint Rémy;49.3930243928;1.1259161741;0;SREMY;
STASJ;;Stade de Saint-Jacques;49.43981558555;1.2068723159;1;;
11560;STASJ0;Stade de Saint-Jacques;49.4398592983;1.2065043382;0;STASJ;
11561;STASJ1;Stade de Saint-Jacques;49.4397718728;1.2072402936;0;STASJ;1
STCLA;;Sainte-Claire;49.44744338395;1.1399555572;1;;
12168;STCLA1;Sainte-Claire;49.447406619;1.1400980784;0;STCLA;1
12169;STCLA2;Sainte-Claire;49.4474801489;1.139813036;0;STCLA;1
STEND;;Stendhal;49.40178510075;1.06504010955;1;;
12995;STENT1;Stendhal;49.4023357568;1.0652880166;0;STEND;1
13132;STENT2;Stendhal;49.4012344447;1.0647922025;0;STEND;1
STHUB;;Saint-Hubert;49.3609203395;1.2526062405;1;;
12326;STHUB0;Saint-Hubert;49.3607048773;1.2527485598;0;STHUB;
12328;STHUB1;Saint-Hubert;49.3611358017;1.2524639212;0;STHUB;
STNIC;;Saint-Nicolas;49.44111302465;1.0978316096;1;;
13014;STNIC1;Saint-Nicolas;49.4411618567;1.0977753202;0;STNIC;
13021;STNIC2;Saint-Nicolas;49.4410641926;1.097887899;0;STNIC;
STSEV;;Saint-Sever;49.43124293195;1.0815411194;1;;
11568;STSEV0;Saint-Sever;49.431251294;1.0813736836;0;STSEV;1
11569;STSEV1;Saint-Sever;49.4312345699;1.0817085552;0;STSEV;1
STVAU;;Complexe Sportif Vauquelin;49.47883064675;1.0364965966;1;;
13095;STVAU1;Complexe Sportif Vauquelin;49.4786604221;1.0364354303;0;STVAU;
13098;STVAU2;Complexe Sportif Vauquelin;49.4790008714;1.0365577629;0;STVAU;1
STVIV;;Place Saint-Vivien;49.4421174249667;1.10305649726667;1;;
13057;STVIV1;Place Saint-Vivien;49.4416355882;1.102792553;0;STVIV;
13058;STVIV2;Place Saint-Vivien;49.4420725811;1.1024789249;0;STVIV;
13060;STVIV3;Place Saint-Vivien;49.4426441056;1.1038980139;0;STVIV;
STYON;;Saint-Yon;49.39715156805;1.101936001;1;;
11570;STYO20;Saint-Yon;49.3971410599;1.102225325;0;STYON;1
11571;STYO21;Saint-Yon;49.3971620762;1.101646677;0;STYON;1
SUISS;;Vallon Suisse;49.4530960219;1.13035085435;1;;
11572;SUISS0;Vallon Suisse;49.4531293902;1.1304310272;0;SUISS;
11573;SUISS1;Vallon Suisse;49.4530626536;1.1302706815;0;SUISS;
SVCAS;;La Cascade;49.46608972365;1.1608116128;1;;
22469;SVCAS1;La Cascade;49.4660663289;1.1607156646;0;SVCAS;
22470;SVCAS2;La Cascade;49.4661131184;1.160907561;0;SVCAS;
SVERD;;Square Verdrel;49.4451649791;1.0919743234;1;;
11576;SVER20;Square Verdrel;49.4448047689;1.0912390548;0;SVERD;
11577;SVER3;Square Verdrel;49.4448784722;1.0914163784;0;SVERD;
11579;SVER41;Square Verdrel;49.4453399292;1.0926038674;0;SVERD;1
12568;SVER7;Square Verdrel;49.4456367461;1.092637993;0;SVERD;1
22472;SVPER;Mont Perreux;49.4798091852;1.1493088473;0;;
SWHAM;;Hameau de Gauville;49.50147491355;0.78883008945;1;;
12819;SWHAM1;Hameau de Gauville;49.5014146164;0.7890319311;0;SWHAM;
12820;SWHAM2;Hameau de Gauville;49.5015352107;0.7886282478;0;SWHAM;
SWPOR;;Le Port;49.5218793536;0.75676954435;1;;
12723;SWPOR1;Le Port;49.5217003176;0.757161473;0;SWPOR;
12726;SWPOR2;Le Port;49.5220583896;0.7563776157;0;SWPOR;
TAIGN;;Les Châtaigniers;49.38780401005;1.20955776395;1;;
12334;TAIGN0;Les Châtaigniers;49.3877732811;1.2096341331;0;TAIGN;
12347;TAIGN1;Les Châtaigniers;49.387834739;1.2094813948;0;TAIGN;
TAMAR;;Tamarelle;49.4619472708;1.13133939628333;1;;
12176;FTAMA;Tamarelle;49.4621422848;1.1313389682;0;TAMAR;1
12185;TAMAR2;Tamarelle;49.461446632;1.131396261;0;TAMAR;1
12186;TAMAR3;Tamarelle;49.4614349114;1.1311226102;0;TAMAR;1
12514;TAMAR4;Tamarelle;49.4612925693;1.1312620632;0;TAMAR;1
13244;TAMAR5;Tamarelle;49.4624840083;1.1315983952;0;TAMAR;
13296;TAMAR6;Tamarelle;49.462883219;1.1313180799;0;TAMAR;
TARASC;;Ascenseurs Théâtre des Arts;49.4400968805;1.0894660894;1;;
4022;ASC_06;Ascenseur Rue Jeanne d'Arc;49.4400968805;1.0894660894;0;TARASC;
4023;ASC_07;Ascenseur Quai Station TDA;49.4400968805;1.0894660894;0;TARASC;
TARTS;;Théâtre des Arts;49.4393984362875;1.08990499345;1;;
12475;TART4;Théâtre des Arts;49.4386437172;1.0905484802;0;TARTS;1
12111;TART71;Théâtre des Arts;49.4384282929;1.09143541;0;TARTS;
12476;TART8;Théâtre des Arts;49.4388517216;1.0898132651;0;TARTS;1
12121;TART90;Théâtre des Arts;49.4384181803;1.0904575317;0;TARTS;
11596;TARTS0;Théâtre des Arts;49.440040424;1.089219481;0;TARTS;1
11597;TARTS1;Théâtre des Arts;49.4400968805;1.0894660894;0;TARTS;1
11598;TARTT1;Théâtre des Arts;49.4403001762;1.0891442708;0;TARTS;1
11599;TARTT2;Théâtre des Arts;49.4404080976;1.0891554194;0;TARTS;1
12877;TBIZET;Bizet;49.458600624;1.0340079424;0;;1
TDUMAS;;Dumas;49.4446948565;1.031420915675;1;;
12875;TDUMA1;Dumas;49.4449189155;1.0313711769;0;TDUMAS;1
12876;TDUMA2;Dumas;49.445515323;1.0318989359;0;TDUMAS;1
12904;TDUMA3;Dumas;49.4443319734;1.0313026042;0;TDUMAS;
12909;TDUMA4;Dumas;49.4440132141;1.0311109457;0;TDUMAS;
TEXCI;;Lycée Flaubert - Texcier;49.45069963615;1.12040955255;1;;
10180;TEXCI0;Lycée Flaubert - Texcier;49.4508052351;1.1201910923;0;TEXCI;
11970;TEXCI1;Lycée Flaubert - Texcier;49.4505940372;1.1206280128;0;TEXCI;
THIER;;Val Thierry;49.4041134409;1.15465454965;1;;
11604;THIER0;Val Thierry;49.4038701527;1.1550387522;0;THIER;
11605;THIER1;Val Thierry;49.4043567291;1.1542703471;0;THIER;
THUIL;;Cité Thuillier;49.4084914939;1.1012497905;1;;
11609;THUIL0;Cité Thuillier;49.4084679092;1.1011402123;0;THUIL;
11610;THUIL1;Cité Thuillier;49.4085150786;1.1013593687;0;THUIL;
THURI;;Thuringe;49.4277834358;1.11788441865;1;;
11611;THURI0;Thuringe;49.4274195747;1.1183269379;0;THURI;1
11612;THURI1;Thuringe;49.4281472969;1.1174418994;0;THURI;1
TILLO;;Eugène Tilloy;49.40751727235;1.0921450342;1;;
12959;TILLO1;Eugène Tilloy;49.4075276146;1.0918418851;0;TILLO;
12960;TILLO2;Eugène Tilloy;49.4075069301;1.0924481833;0;TILLO;
11613;TISON;Bois Tison;49.4371484657;1.2202296698;0;;
TJAURE;;Hôtel de Ville - Jaurès;49.4508735738;1.03459236635;1;;
12873;TJAUR1;Hôtel de Ville - Jaurès;49.4505677341;1.0347122114;0;TJAURE;1
12874;TJAUR2;Hôtel de Ville - Jaurès;49.4506830559;1.0347842077;0;TJAURE;1
12906;TJAUR3;Hôtel de Ville - Jaurès;49.4510361761;1.0344152301;0;TJAURE;
12907;TJAUR4;Hôtel de Ville - Jaurès;49.4512073291;1.0344578162;0;TJAURE;
TMARV;;Marie Marvingt;49.44486444195;1.1108533125;1;;
13201;TMARV1;Marie Marvingt;49.4450337601;1.1107183686;0;TMARV;1
13202;TMARV2;Marie Marvingt;49.4446951238;1.1109882564;0;TMARV;1
12878;TMONET;Monet;49.4570999413;1.0360509067;0;;
TOBAS;;Base de Loisirs;49.3206221816;1.07348266705;1;;
33342;TOBAS1;Base de Loisirs;49.3206273951;1.0735512631;0;TOBAS;
33341;TOBAS2;Base de Loisirs;49.3206169681;1.073414071;0;TOBAS;
TOCAS;;Casanova;49.32844372925;1.1037877486;1;;
38132;TOCAS1;Casanova;49.3283458373;1.1038794539;0;TOCAS;
38131;TOCAS2;Casanova;49.3285416212;1.1036960433;0;TOCAS;
13224;TOCEN;Tourville - Centre Commercial;49.3284684508;1.0957134386;0;;
TOCOT;;Eugénie Cotton;49.32718688755;1.07232001915;1;;
38091;TOCOT1;Eugénie Cotton;49.3271928494;1.0724597012;0;TOCOT;
38092;TOCOT2;Eugénie Cotton;49.3271809257;1.0721803371;0;TOCOT;
TOEST;;Les Antes Est;49.32820042415;1.09934649905;1;;
32953;TOEST1;Les Antes Est;49.3281115889;1.0994448676;0;TOEST;
32952;TOEST2;Les Antes Est;49.3282892594;1.0992481305;0;TOEST;
TOHAM;;Le Hamel;49.3343870232;1.11367020815;1;;
38121;TOHAM2;Le Hamel;49.3343564752;1.113537748;0;TOHAM;
32887;TOHAM1;Le Hamel;49.3344175712;1.1138026683;0;TOHAM;
TOILE;;Ile aux Bœufs;49.3314978343;1.09978256685;1;;
33998;TOILE1;Ile aux Bœufs;49.3315466018;1.0997195273;0;TOILE;
33999;TOILE2;Ile aux Bœufs;49.3314490668;1.0998456064;0;TOILE;
TOJBC;;J.B. Clément;49.3261158534;1.06681950585;1;;
38081;TOJBC1;J.B. Clément;49.3260730253;1.0668053152;0;TOJBC;
38082;TOJBC2;J.B. Clément;49.3261586815;1.0668336965;0;TOJBC;
TOLAC;;La Capellière;49.3209592738;1.09071050875;1;;
33110;TOLAC1;La Capellière;49.3209852243;1.0906136648;0;TOLAC;
33109;TOLAC2;La Capellière;49.3209333233;1.0908073527;0;TOLAC;
TOMAN;;Ile Manette;49.33100710665;1.0954310402;1;;
33352;TOMAN1;Ile Manette;49.3308463864;1.0954196747;0;TOMAN;
33353;TOMAN2;Ile Manette;49.3311678269;1.0954424057;0;TOMAN;
TOMAR;;Marché;49.33214169925;1.0942610342;1;;
38111;TOMAR1;Marché;49.3317904736;1.0937471145;0;TOMAR;
38112;TOMAR2;Marché;49.3324929249;1.0947749539;0;TOMAR;
TONOR;;Les Antes Nord;49.3309290915;1.09777538;1;;
33382;TONOR1;Les Antes Nord;49.3309953981;1.0976706733;0;TONOR;
33381;TONOR2;Les Antes Nord;49.3308627849;1.0978800867;0;TONOR;
TOOUE;;Les Antes Ouest;49.32917705295;1.09385849745;1;;
33372;TOOUE1;Les Antes Ouest;49.3292033611;1.0937959987;0;TOOUE;
33371;TOOUE2;Les Antes Ouest;49.3291507448;1.0939209962;0;TOOUE;
TOPIA;;Edith Piaf;49.3251291911;1.10474707845;1;;
32881;TOPIA1;Edith Piaf;49.3250206251;1.1046740804;0;TOPIA;
33138;TOPIA2;Edith Piaf;49.3252377571;1.1048200765;0;TOPIA;
TOPIC;;Gustave Picard;49.32939910105;1.0993786141;1;;
33113;TOPIC1;Gustave Picard;49.3293211136;1.0993306602;0;TOPIC;
32892;TOPIC2;Gustave Picard;49.3294770885;1.099426568;0;TOPIC;
TOSAU;;Le Saule;49.3285053935;1.07895482575;1;;
38102;TOSAU1;Le Saule;49.3284877273;1.0789838264;0;TOSAU;
38101;TOSAU2;Le Saule;49.3285230597;1.0789258251;0;TOSAU;
TOSUD;;Les Antes Sud;49.32794031885;1.0954693105;1;;
33362;TOSUD1;Les Antes Sud;49.3277578085;1.0956318103;0;TOSUD;
33361;TOSUD2;Les Antes Sud;49.3281228292;1.0953068107;0;TOSUD;
TOURE;;Porte des Tourelles;49.387759242;1.0226772577;1;;
11615;TOURE0;Porte des Tourelles;49.3875911706;1.0225069464;0;TOURE;1
11616;TOURE1;Porte des Tourelles;49.3879273134;1.022847569;0;TOURE;1
TOUYE;;Touyé;49.4429384408;1.02897126582;1;;
11617;TOUYE1;Touyé;49.4428953579;1.0290990356;0;TOUYE;1
11618;TOUYE2;Touyé;49.4427342601;1.029569438;0;TOUYE;1
12903;TOUYE3;Touyé - Collège Le Cèdre;49.4426439271;1.0284893319;0;TOUYE;
12910;TOUYE4;Touyé - Collège Le Cèdre;49.4430744958;1.0290492542;0;TOUYE;
13331;TOUYE5;Touyé - Collège Le Cèdre;49.4433441631;1.0286492694;0;TOUYE;
TPISSA;;Pissarro;49.4554537594;1.03418833595;1;;
12871;TPISS1;Pissarro;49.4554393939;1.0341060145;0;TPISSA;1
12872;TPISS2;Pissarro;49.4554681249;1.0342706574;0;TPISSA;1
TPRAT;;Prat;49.4408836126;1.02771152755;1;;
12881;TPRAT1;Prat;49.4408068214;1.0276721581;0;TPRAT;1
12882;TPRAT2;Prat;49.4409604038;1.027750897;0;TPRAT;1
TPROVE;;Provence;49.44773470335;1.03671146445;1;;
12879;TPROV1;Provence;49.4478402519;1.0365022077;0;TPROVE;1
12880;TPROV2;Provence;49.448019917;1.0365010917;0;TPROVE;1
12905;TPROV3;Provence;49.4476202268;1.0369259003;0;TPROVE;
12908;TPROV4;Provence;49.4474584177;1.0369166581;0;TPROVE;
TRAVE;;Traversière;49.39332922075;1.1456605542;1;;
11621;TRAVE0;Traversière;49.393110791;1.1453765811;0;TRAVE;
11622;TRAVE1;Traversière;49.3935476505;1.1459445273;0;TRAVE;
22496;TRBLA;La Maison Blanche;49.4921804222;0.7800568965;0;;
TRBUC;;La Bucaille;49.46791592435;0.8178562364;1;;
22508;TRBUC1;La Bucaille;49.4679571191;0.8179170476;0;TRBUC;
22507;TRBUC2;La Bucaille;49.4678747296;0.8177954252;0;TRBUC;
22955;TRCHA;Collège Charcot;49.4751915964;0.817385307;0;;
TRCLO;;Le Clos Fleuri;49.48088002535;0.8093293377;1;;
22504;TRCLO1;Le Clos Fleuri;49.4810100699;0.8093116685;0;TRCLO;
22503;TRCLO2;Le Clos Fleuri;49.4807499808;0.8093470069;0;TRCLO;
TRCON;;Conservatoire Val de Seine;49.47783621085;0.8115986421;1;;
23020;TRCON1;Conservatoire Val de Seine;49.4779660818;0.811567197;0;TRCON;
23021;TRCON2;Conservatoire Val de Seine;49.4777063399;0.8116300872;0;TRCON;
TREGL;;Église du Trait;49.4732606818;0.814588783;1;;
22506;TREGL1;Église du Trait;49.4734219866;0.8145564138;0;TREGL;
22505;TREGL2;Église du Trait;49.473099377;0.8146211522;0;TREGL;
TREMA;;Trémauville;49.3567231965;0.9576746015;1;;
11989;TREMA0;Trémauville;49.3568277053;0.9578757518;0;TREMA;
12010;TREMA1;Trémauville;49.3566186877;0.9574734512;0;TREMA;
TRIAN;;Coteaux du Trianon;49.4316045548;1.15034942575;1;;
11784;TRIA10;Coteaux du Trianon;49.4316432848;1.1499490719;0;TRIAN;
11785;TRIA11;Coteaux du Trianon;49.4317494373;1.1497813198;0;TRIAN;
11625;TRIA20;Coteaux du Trianon;49.4313739382;1.1508781917;0;TRIAN;
11626;TRIA21;Coteaux du Trianon;49.4316515589;1.1507891196;0;TRIAN;
TRMAI;;Mairie du Trait;49.485058756;0.80623292815;1;;
22502;TRMAI1;Mairie du Trait;49.4851308631;0.8062514567;0;TRMAI;
22501;TRMAI2;Mairie du Trait;49.4849866489;0.8062143996;0;TRMAI;
22398;TRMAL;Le Malaquis;49.4820967747;0.7909535946;0;;
TRMAU;;École Maupassant;49.49611617375;0.7937507259;1;;
23091;TRMAU1;École Maupassant;49.4961195175;0.7936609716;0;TRMAU;
23170;TRMAU2;École Maupassant;49.49611283;0.7938404802;0;TRMAU;
23293;TRMED;Maison Médicale;49.4845330867;0.8021600038;0;;
TRNEU;;La Neuville;49.4948063676;0.79741074665;1;;
22497;TRNEU1;La Neuville;49.4945910969;0.7977896193;0;TRNEU;
22498;TRNEU2;La Neuville;49.4950216383;0.797031874;0;TRNEU;
TROIS;;Trois Fermes;49.467238073275;1.1789834792;1;;
11728;TROIS0;Trois Fermes;49.4670421313;1.1770547203;0;TROIS;
11731;TROIS1;Trois Fermes;49.4672155274;1.176402949;0;TROIS;
13176;TROIS2;Trois Fermes;49.467453905;1.180643009;0;TROIS;
13177;TROIS3;Trois Fermes;49.4672407294;1.1818332385;0;TROIS;
TRPAS;;Passage à Niveau;49.48923307455;0.8031499334;1;;
22500;TRPAS1;Passage à Niveau;49.4892520875;0.8032321094;0;TRPAS;
22499;TRPAS2;Passage à Niveau;49.4892140616;0.8030677574;0;TRPAS;
23032;TRPAY;Parc Paysager;49.4817708979;0.7998986929;0;;
22590;TRSOL;Maison des Solidarités;49.4784217978;0.8085340416;0;;
TRUFF;;François Truffaut;49.42682543898;1.06264553236;1;;
11631;TRUFB0;François Truffaut;49.4264585232;1.061931384;0;TRUFF;
11632;TRUFB1;François Truffaut;49.4265871213;1.0630472651;0;TRUFF;
13330;TRUFB5;François Truffaut;49.4279154768;1.06313907;0;TRUFF;
11633;TRUFF0;François Truffaut;49.4265772878;1.062330007;0;TRUFF;1
11634;TRUFF1;François Truffaut;49.4265887858;1.0627799357;0;TRUFF;1
UNIV2;;Technopôle;49.386125836075;1.07045062155;1;;
12531;TECHN4;Technopôle;49.3855678608;1.070093888;0;UNIV2;
12579;TECHN5;Technopôle;49.3854416781;1.0700557178;0;UNIV2;
11638;UNIV20;Technopôle;49.3866955557;1.070749433;0;UNIV2;1
11635;UNIV21;Technopôle;49.3867982497;1.0709034474;0;UNIV2;1
VACHE;;Rond-point des Vaches;49.3681672754;1.11151408735;1;;
10631;VACHE0;Rond-point des Vaches;49.3682431341;1.1114641245;0;VACHE;
10632;VACHE1;Rond-point des Vaches;49.3680914167;1.1115640502;0;VACHE;
VADAI;;Val aux Daims;49.4087137989;1.16170773105;1;;
11781;VADAI0;Val aux Daims;49.4085244983;1.16198765;0;VADAI;1
11782;VADAI1;Val aux Daims;49.4089030995;1.1614278121;0;VADAI;1
VALAD;;Val Adam;49.40395483135;0.94058411715;1;;
12018;VALAD0;Val Adam;49.4040711133;0.9405396477;0;VALAD;
12019;VALAD1;Val Adam;49.4038385494;0.9406285866;0;VALAD;
VALCH;;Val de la Chaux;49.4819022455;1.1669936977;1;;
12976;VALCH1;Val de la Chaux;49.4818701631;1.1669276458;0;VALCH;
12977;VALCH2;Val de la Chaux;49.4819343279;1.1670597496;0;VALCH;
VALLO;;Clair Vallon;49.4654882601;1.10113569645;1;;
11641;VALLO0;Clair Vallon;49.4652055295;1.1007221182;0;VALLO;
11642;VALLO1;Clair Vallon;49.4657709907;1.1015492747;0;VALLO;
VALPE;;Petit Val;49.4019786872;1.1307739935;1;;
11644;VALPE0;Petit Val;49.4017760287;1.1313950266;0;VALPE;1
11645;VALPE1;Petit Val;49.4021813457;1.1301529604;0;VALPE;1
VALSJ;;Val Saint-Jacques;49.4421861984;1.1573167376;1;;
11646;VALSJ0;Val Saint-Jacques;49.442198255;1.1571717991;0;VALSJ;
11647;VALSJ1;Val Saint-Jacques;49.4421741418;1.1574616761;0;VALSJ;
VALSM;;Val Saint-Martin;49.455496886;1.16022111305;1;;
22584;VALSM0;Val Saint-Martin;49.4556043283;1.1601841927;0;VALSM;
23022;VALSM1;Val Saint-Martin;49.4553894437;1.1602580334;0;VALSM;
VAREN;;La Varenne;49.46284735265;1.06744489565;1;;
11650;VAREN0;La Varenne;49.4627247341;1.0677442704;0;VAREN;1
11651;VAREN1;La Varenne;49.4629699712;1.0671455209;0;VAREN;1
VARLI;;Varlin;49.40886435785;1.0297791295;1;;
13279;VARLI1;Varlin;49.4088545362;1.0299088911;0;VARLI;
13280;VARLI2;Varlin;49.4088741795;1.0296493679;0;VARLI;
VAROU;;La Varouille;49.37292849645;0.92841225745;1;;
11996;VAROU0;La Varouille;49.3729873615;0.9284519193;0;VAROU;
12003;VAROU1;La Varouille;49.3728696314;0.9283725956;0;VAROU;
VASQU;;La Vasque;49.4419910851;1.0407141754;1;;
11652;VASQU0;La Vasque;49.4421188094;1.0407910257;0;VASQU;
11653;VASQU1;La Vasque;49.4418633608;1.0406373251;0;VASQU;
VATIN;;Parc de la Vatine;49.47679804995;1.09377051955;1;;
11654;PVTIN;Parc de la Vatine;49.4768260991;1.0935503282;0;VATIN;
11750;PVTIN1;Parc de la Vatine;49.4767700008;1.0939907109;0;VATIN;1
VAUC1;;Vaucouleurs;49.45485561005;1.10591232675;1;;
11656;VAUC10;Vaucouleurs;49.4547363885;1.1056740286;0;VAUC1;1
11657;VAUC11;Vaucouleurs;49.4549748316;1.1061506249;0;VAUC1;1
VELOU;;Côte de Velours;49.48588396035;1.0415151156;1;;
13310;VELOU1;Côte de Velours;49.4859454211;1.0413825618;0;VELOU;
13311;VELOU2;Côte de Velours;49.4858224996;1.0416476694;0;VELOU;
VENIS;;Sainte-Venise - CHU;49.4639081933;1.1162272303;1;;
11658;VENIS0;Sainte-Venise - CHU;49.4636162244;1.1166705137;0;VENIS;
11659;VENIS1;Sainte-Venise - CHU;49.4642001622;1.1157839469;0;VENIS;
13209;VENTE;Vente Olivier;49.372193832;1.0930583717;0;;
VERBU;;Vert Buisson;49.4332735477;1.1500331299;1;;
13283;VERBU1;Vert Buisson;49.4333433588;1.1499381022;0;VERBU;
13284;VERBU2;Vert Buisson;49.4332037366;1.1501281576;0;VERBU;
VERDE;;Vila Verde;49.395981498;1.03066112475;1;;
11662;VERDE0;Vila Verde;49.3960256606;1.030591174;0;VERDE;1
11663;VERDE1;Vila Verde;49.3959373354;1.0307310755;0;VERDE;1
11668;VERGE1;Cité Verger;49.4353507367;1.1235107606;0;;
VERHA;;Collège Verhaeren;49.4249493222333;1.12876339283333;1;;
11669;VERHA0;Collège Verhaeren;49.4244166802;1.1288034934;0;VERHA;
11670;VERHA1;Collège Verhaeren;49.4247652428;1.1286231191;0;VERHA;
12360;VERHA2;Collège Verhaeren;49.4256660437;1.128863566;0;VERHA;
VERTC;;Vert Coteau;49.46902310885;1.1077083407;1;;
11673;VERTC0;Vert Coteau;49.4689582021;1.1075100224;0;VERTC;1
11674;VERTC1;Vert Coteau;49.4690880156;1.107906659;0;VERTC;1
VESTA;;Vesta;49.4293834683;1.03532111225;1;;
13085;VESTA;Vesta;49.4295620905;1.0352231697;0;VESTA;
13207;VESTA2;Vesta;49.4292048461;1.0354190548;0;VESTA;
VFLEU;;Val Fleury;49.4440415964;1.1291178625;1;;
10637;FLEUR0;Val Fleury;49.4440857873;1.129157293;0;VFLEU;
10638;VFLEU1;Val Fleury;49.4439974055;1.129078432;0;VFLEU;
VHMAI;;Mairie du Val-de-la-Haye;49.3776557978;1.00263705825;1;;
11677;VHMAI0;Mairie du Val-de-la-Haye;49.3774237836;1.0023747661;0;VHMAI;
11678;VHMAI1;Mairie du Val-de-la-Haye;49.377887812;1.0028993504;0;VHMAI;
23031;VHMIC;Michon;49.380957428;0.9953471743;0;;
VIADU;;Viaduc;49.51953664195;1.03837386695;1;;
11679;VIADU0;Viaduc;49.5196379466;1.0385008707;0;VIADU;1
11680;VIADU1;Viaduc;49.5194353373;1.0382468632;0;VIADU;1
VIELL;;La Vielle;49.472564071425;1.11187853445;1;;
11681;VIELL0;La Vielle;49.4722854779;1.1122550388;0;VIELL;1
11682;VIELL1;La Vielle;49.4721737818;1.1118717188;0;VIELL;1
13294;VIELL2;La Vielle;49.4728630408;1.1116286265;0;VIELL;
13295;VIELL3;La Vielle;49.4729339852;1.1117587537;0;VIELL;
VIEUX;;Vieux Moulin;49.45476930305;1.16126555985;1;;
11718;VIEUX0;Vieux Moulin;49.4548128299;1.1612380762;0;VIEUX;
11719;VIEUX1;Vieux Moulin;49.4547257762;1.1612930435;0;VIEUX;
VIGNY;;De Vigny;49.38757939825;1.0354788011;1;;
11683;VIGNY0;De Vigny;49.3875869668;1.0353478615;0;VIGNY;
11684;VIGNY1;De Vigny;49.3875718297;1.0356097407;0;VIGNY;
VINCI;;Collège L. de Vinci;49.474337296;1.12639903086667;1;;
13168;VINCI;Collège L. de Vinci;49.4725053934;1.1278135897;0;VINCI;
13086;VINCI1;Collège L. de Vinci;49.4751547317;1.1254982749;0;VINCI;1
13089;VINCI2;Collège L. de Vinci;49.4753517629;1.125885228;0;VINCI;1
VOIES;;Hautes Voies;49.3831169146;1.1377922517;1;;
12943;VOIES1;Hautes Voies;49.3832159925;1.1378174584;0;VOIES;
12944;VOIES2;Hautes Voies;49.3830178367;1.137767045;0;VOIES;
VOLTA;;Voltaire;49.4230950384;1.08905141275;1;;
11692;VOLTA0;Voltaire;49.4229617602;1.088977619;0;VOLTA;1
11693;VOLTA1;Voltaire;49.4232283166;1.0891252065;0;VOLTA;1
VOSGE;;Les Vosges;49.36380524925;1.099328905;1;;
10074;VOSGE0;Les Vosges;49.3638850702;1.0991187002;0;VOSGE;1
10075;VOSGE1;Les Vosges;49.3637254283;1.0995391098;0;VOSGE;1
11694;VOUTE0;Les Voûtes;49.451944494;1.0694720689;0;;1
VXMAR;;Vieux Marché;49.4441828347;1.0854054377;1;;
12986;VXMAR1;Vieux Marché;49.4439418916;1.0851288755;0;VXMAR;1
13141;VXMAR2;Vieux Marché;49.4444237778;1.0856819999;0;VXMAR;1
WADDI;;Waddington;49.43214052835;1.1461702138;1;;
11696;WADDI0;Waddington;49.4321088881;1.1461502872;0;WADDI;
11697;WADDI1;Waddington;49.4321721686;1.1461901404;0;WADDI;
WANDR;;Saint-Wandrille;49.3404465897;1.08577728965;1;;
11700;WANDR0;Saint-Wandrille;49.3402866115;1.085621343;0;WANDR;
11701;WANDR1;Saint-Wandrille;49.3406065679;1.0859332363;0;WANDR;
WATTE;;Watteau;49.38462447865;1.0376456142;1;;
11702;WATTE0;Watteau;49.3843959585;1.03769957;0;WATTE;
11703;WATTE1;Watteau;49.3848529988;1.0375916584;0;WATTE;
22509;YABAC;Bac de Yainville;49.4577500394;0.8206868263;0;;
